max(arraySize): 500
subSizeList: [1, 4, 16, 64, 256]
# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 1, dataTweaker = IDENT_____, distBuilder = STAGGER, tSorter = BASELINE)

# Run progress: 0.00% complete, ETA 00:48:00
# Fork: 1 of 2
# Warmup Iteration   1: 37.991 ns/op
# Warmup Iteration   2: 67.517 ns/op
# Warmup Iteration   3: 35.709 ns/op
Iteration  10: 1316.487 ns/op

# Run progress: 25.06% complete, ETA 00:53:54
# Fork: 2 of 2
# Warmup Iteration   1: 1447.203 ns/op
# Warmup Iteration   2: 2789.091 ns/op
# Warmup Iteration   3: 1869.400 ns/op
Iteration   1: 1724.935 ns/op
Iteration   2: 1087.079 ns/op
Iteration   3: 1161.039 ns/op
Iteration   4: 1211.746 ns/op
Iteration   5: 1126.616 ns/op
Iteration   6: 1195.692 ns/op
Iteration   7: 1168.696 ns/op
Iteration   8: 1179.822 ns/op
Iteration   9: 1150.149 ns/op
Iteration  10: 1285.418 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  1264.505 ±(99.9%) 175.995 ns/op [Average]
  (min, avg, max) = (1087.079, 1264.505, 1833.749), stdev = 202.676
  CI (99.9%): [1088.510, 1440.500] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 4, dataTweaker = REVERSE___, distBuilder = _RANDOM, tSorter = DPQ_18_11P)

# Run progress: 25.11% complete, ETA 00:53:52
# Fork: 1 of 2
# Warmup Iteration   1: 2545.895 ns/op
# Warmup Iteration   2: 2501.962 ns/op
# Warmup Iteration   3: 1681.688 ns/op
Iteration   1: 1304.649 ns/op
Iteration   2: 1086.639 ns/op
Iteration   3: 1048.361 ns/op
Iteration   4: 1113.909 ns/op
Iteration   5: 1023.233 ns/op
Iteration   6: 1051.273 ns/op
Iteration   7: 1099.983 ns/op
Iteration   8: 1063.096 ns/op
Iteration   9: 1037.004 ns/op
Iteration  10: 1134.951 ns/op

# Run progress: 25.17% complete, ETA 00:53:49
# Fork: 2 of 2
# Warmup Iteration   1: 2453.850 ns/op
# Warmup Iteration   2: 2359.297 ns/op
# Warmup Iteration   3: 1420.672 ns/op
Iteration   1: 1383.541 ns/op
Iteration   2: 1109.144 ns/op
Iteration   3: 1169.700 ns/op
Iteration   4: 1127.688 ns/op
Iteration   5: 1130.635 ns/op
Iteration   6: 1121.317 ns/op
Iteration   7: 1130.488 ns/op
Iteration   8: 1086.193 ns/op
Iteration   9: 1155.939 ns/op
Iteration  10: 1384.269 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  1138.101 ±(99.9%) 89.815 ns/op [Average]
  (min, avg, max) = (1023.233, 1138.101, 1384.269), stdev = 103.431
  CI (99.9%): [1048.286, 1227.915] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 4, dataTweaker = REVERSE___, distBuilder = _RANDOM, tSorter = RADIX)

# Run progress: 25.22% complete, ETA 00:53:47
# Fork: 1 of 2
# Warmup Iteration   1: 12925.261 ns/op
# Warmup Iteration   2: 8769.108 ns/op
# Warmup Iteration   3: 7645.774 ns/op
Iteration   1: 7684.512 ns/op
Iteration   2: 7645.163 ns/op
Iteration   3: 7636.243 ns/op
Iteration   4: 7634.831 ns/op
Iteration   5: 7616.214 ns/op
Iteration   6: 7629.017 ns/op
Iteration   7: 7646.233 ns/op
Iteration   8: 7635.301 ns/op
Iteration   9: 7680.994 ns/op
Iteration  10: 7643.740 ns/op

# Run progress: 25.28% complete, ETA 00:53:44
# Fork: 2 of 2
# Warmup Iteration   1: 13362.346 ns/op
# Warmup Iteration   2: 9317.145 ns/op
# Warmup Iteration   3: 8002.587 ns/op
Iteration   1: 8013.837 ns/op
Iteration   2: 7973.687 ns/op
Iteration   3: 7953.581 ns/op
Iteration   4: 7973.209 ns/op
Iteration   5: 7956.350 ns/op
Iteration   6: 7977.832 ns/op
Iteration   7: 7994.865 ns/op
Iteration   8: 7945.216 ns/op
Iteration   9: 8000.330 ns/op
Iteration  10: 7992.701 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  7811.693 ±(99.9%) 149.466 ns/op [Average]
  (min, avg, max) = (7616.214, 7811.693, 8013.837), stdev = 172.125
  CI (99.9%): [7662.227, 7961.159] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 4, dataTweaker = REVERSE___, distBuilder = PLATEAU, tSorter = BASELINE)

# Run progress: 25.33% complete, ETA 00:53:42
# Fork: 1 of 2
# Warmup Iteration   1: 38.626 ns/op
# Warmup Iteration   2: 64.498 ns/op
# Warmup Iteration   3: 49.979 ns/op
Iteration   1: 49.997 ns/op
Iteration   2: 50.015 ns/op
Iteration   3: 49.983 ns/op
Iteration   4: 50.013 ns/op
Iteration   5: 50.050 ns/op
Iteration   6: 49.992 ns/op
Iteration   7: 50.064 ns/op
Iteration   8: 34.513 ns/op
Iteration   9: 50.007 ns/op
Iteration  10: 50.054 ns/op

# Run progress: 25.39% complete, ETA 00:53:39
# Fork: 2 of 2
# Warmup Iteration   1: 38.422 ns/op
# Warmup Iteration   2: 66.720 ns/op
# Warmup Iteration   3: 35.671 ns/op
Iteration   1: 35.630 ns/op
Iteration   2: 35.691 ns/op
Iteration   3: 35.671 ns/op
Iteration   4: 35.667 ns/op
Iteration   5: 35.699 ns/op
Iteration   6: 36.148 ns/op
Iteration   7: 35.716 ns/op
Iteration   8: 34.523 ns/op
Iteration   9: 35.693 ns/op
Iteration  10: 35.776 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  42.045 ±(99.9%) 6.434 ns/op [Average]
  (min, avg, max) = (34.513, 42.045, 50.064), stdev = 7.410
  CI (99.9%): [35.611, 48.480] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 4, dataTweaker = REVERSE___, distBuilder = PLATEAU, tSorter = DPQ_11)

# Run progress: 25.44% complete, ETA 00:53:37
# Fork: 1 of 2
# Warmup Iteration   1: 599.104 ns/op
# Warmup Iteration   2: 571.136 ns/op
# Warmup Iteration   3: 490.360 ns/op
Iteration   1: 490.496 ns/op
Iteration   2: 490.532 ns/op
Iteration   3: 490.496 ns/op
Iteration   4: 487.743 ns/op
Iteration   5: 487.362 ns/op
Iteration   6: 487.597 ns/op
Iteration   7: 487.501 ns/op
Iteration   8: 489.106 ns/op
Iteration   9: 487.462 ns/op
Iteration  10: 487.494 ns/op

# Run progress: 25.50% complete, ETA 00:53:35
# Fork: 2 of 2
# Warmup Iteration   1: 591.220 ns/op
# Warmup Iteration   2: 553.916 ns/op
# Warmup Iteration   3: 490.711 ns/op
Iteration   1: 491.005 ns/op
Iteration   2: 490.906 ns/op
Iteration   3: 490.964 ns/op
Iteration   4: 488.602 ns/op
Iteration   5: 488.284 ns/op
Iteration   6: 488.329 ns/op
Iteration   7: 488.475 ns/op
Iteration   8: 507.944 ns/op
Iteration   9: 488.273 ns/op
Iteration  10: 488.315 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  489.844 ±(99.9%) 3.876 ns/op [Average]
  (min, avg, max) = (487.362, 489.844, 507.944), stdev = 4.463
  CI (99.9%): [485.969, 493.720] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 4, dataTweaker = REVERSE___, distBuilder = PLATEAU, tSorter = DPQ_18_11_21)

# Run progress: 25.56% complete, ETA 00:53:32
# Fork: 1 of 2
# Warmup Iteration   1: 942.722 ns/op
# Warmup Iteration   2: 549.658 ns/op
# Warmup Iteration   3: 444.656 ns/op
Iteration   1: 445.054 ns/op
Iteration   2: 444.789 ns/op
Iteration   3: 444.525 ns/op
Iteration   4: 444.679 ns/op
Iteration   5: 444.940 ns/op
Iteration   6: 444.855 ns/op
Iteration   7: 444.955 ns/op
Iteration   8: 448.208 ns/op
Iteration   9: 444.533 ns/op
Iteration  10: 444.806 ns/op

# Run progress: 25.61% complete, ETA 00:53:30
# Fork: 2 of 2
# Warmup Iteration   1: 902.897 ns/op
# Warmup Iteration   2: 509.534 ns/op
# Warmup Iteration   3: 445.087 ns/op
Iteration   1: 443.656 ns/op
Iteration   2: 444.069 ns/op
Iteration   3: 443.751 ns/op
Iteration   4: 445.286 ns/op
Iteration   5: 446.270 ns/op
Iteration   6: 444.301 ns/op
Iteration   7: 443.819 ns/op
Iteration   8: 446.857 ns/op
Iteration   9: 444.065 ns/op
Iteration  10: 444.165 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  444.879 ±(99.9%) 0.966 ns/op [Average]
  (min, avg, max) = (443.656, 444.879, 448.208), stdev = 1.112
  CI (99.9%): [443.914, 445.845] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 4, dataTweaker = REVERSE___, distBuilder = PLATEAU, tSorter = DPQ_18_11I)

# Run progress: 25.67% complete, ETA 00:53:27
# Fork: 1 of 2
# Warmup Iteration   1: 819.528 ns/op
# Warmup Iteration   2: 508.698 ns/op
# Warmup Iteration   3: 449.312 ns/op
Iteration   1: 450.412 ns/op
Iteration   2: 449.558 ns/op
Iteration   3: 448.866 ns/op
Iteration   4: 450.663 ns/op
Iteration   5: 449.343 ns/op
Iteration   6: 449.240 ns/op
Iteration   7: 449.963 ns/op
Iteration   8: 439.076 ns/op
Iteration   9: 450.252 ns/op
Iteration  10: 449.064 ns/op

# Run progress: 25.72% complete, ETA 00:53:25
# Fork: 2 of 2
# Warmup Iteration   1: 780.644 ns/op
# Warmup Iteration   2: 509.738 ns/op
# Warmup Iteration   3: 436.329 ns/op
Iteration   1: 436.263 ns/op
Iteration   2: 436.324 ns/op
Iteration   3: 437.233 ns/op
Iteration   4: 436.570 ns/op
Iteration   5: 436.698 ns/op
Iteration   6: 436.868 ns/op
Iteration   7: 436.725 ns/op
Iteration   8: 439.293 ns/op
Iteration   9: 436.280 ns/op
Iteration  10: 436.077 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  442.739 ±(99.9%) 5.670 ns/op [Average]
  (min, avg, max) = (436.077, 442.739, 450.663), stdev = 6.530
  CI (99.9%): [437.068, 448.409] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 4, dataTweaker = REVERSE___, distBuilder = PLATEAU, tSorter = DPQ_18_11P)

# Run progress: 25.78% complete, ETA 00:53:23
# Fork: 1 of 2
# Warmup Iteration   1: 659.881 ns/op
# Warmup Iteration   2: 512.891 ns/op
# Warmup Iteration   3: 442.550 ns/op
Iteration   1: 442.548 ns/op
Iteration   2: 442.540 ns/op
Iteration   3: 442.369 ns/op
Iteration   4: 442.196 ns/op
Iteration   5: 441.323 ns/op
Iteration   6: 441.527 ns/op
Iteration   7: 442.579 ns/op
Iteration   8: 444.208 ns/op
Iteration   9: 441.887 ns/op
Iteration  10: 441.509 ns/op

# Run progress: 25.83% complete, ETA 00:53:20
# Fork: 2 of 2
# Warmup Iteration   1: 692.257 ns/op
# Warmup Iteration   2: 504.576 ns/op
# Warmup Iteration   3: 442.336 ns/op
Iteration   1: 441.388 ns/op
Iteration   2: 441.341 ns/op
Iteration   3: 441.332 ns/op
Iteration   4: 441.691 ns/op
Iteration   5: 441.639 ns/op
Iteration   6: 442.740 ns/op
Iteration   7: 442.513 ns/op
Iteration   8: 445.385 ns/op
Iteration   9: 442.372 ns/op
Iteration  10: 442.312 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  442.270 ±(99.9%) 0.878 ns/op [Average]
  (min, avg, max) = (441.323, 442.270, 445.385), stdev = 1.012
  CI (99.9%): [441.392, 443.148] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 4, dataTweaker = REVERSE___, distBuilder = PLATEAU, tSorter = RADIX)

# Run progress: 25.89% complete, ETA 00:53:18
# Fork: 1 of 2
# Warmup Iteration   1: 495.456 ns/op
# Warmup Iteration   2: 448.857 ns/op
# Warmup Iteration   3: 398.181 ns/op
Iteration   1: 398.414 ns/op
Iteration   2: 398.544 ns/op
Iteration   3: 398.488 ns/op
Iteration   4: 402.684 ns/op
Iteration   5: 402.601 ns/op
Iteration   6: 402.524 ns/op
Iteration   7: 402.554 ns/op
Iteration   8: 402.932 ns/op
Iteration   9: 402.305 ns/op
Iteration  10: 402.645 ns/op

# Run progress: 25.94% complete, ETA 00:53:15
# Fork: 2 of 2
# Warmup Iteration   1: 453.164 ns/op
# Warmup Iteration   2: 394.424 ns/op
# Warmup Iteration   3: 357.464 ns/op
Iteration   1: 357.314 ns/op
Iteration   2: 357.210 ns/op
Iteration   3: 357.443 ns/op
Iteration   4: 361.406 ns/op
Iteration   5: 361.034 ns/op
Iteration   6: 361.608 ns/op
Iteration   7: 361.549 ns/op
Iteration   8: 361.891 ns/op
Iteration   9: 362.177 ns/op
Iteration  10: 361.469 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  380.840 ±(99.9%) 18.371 ns/op [Average]
  (min, avg, max) = (357.210, 380.840, 402.932), stdev = 21.156
  CI (99.9%): [362.468, 399.211] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 4, dataTweaker = REVERSE___, distBuilder = SHUFFLE, tSorter = BASELINE)

# Run progress: 26.00% complete, ETA 00:53:13
# Fork: 1 of 2
# Warmup Iteration   1: 51.370 ns/op
# Warmup Iteration   2: 66.873 ns/op
# Warmup Iteration   3: 35.654 ns/op
Iteration   1: 35.637 ns/op
Iteration   2: 35.609 ns/op
Iteration   3: 35.670 ns/op
Iteration   4: 35.707 ns/op
Iteration   5: 35.657 ns/op
Iteration   6: 36.154 ns/op
Iteration   7: 35.688 ns/op
Iteration   8: 34.419 ns/op
Iteration   9: 35.692 ns/op
Iteration  10: 35.610 ns/op

# Run progress: 26.06% complete, ETA 00:53:11
# Fork: 2 of 2
# Warmup Iteration   1: 52.448 ns/op
# Warmup Iteration   2: 65.347 ns/op
# Warmup Iteration   3: 35.723 ns/op
Iteration   1: 35.694 ns/op
Iteration   2: 35.692 ns/op
Iteration   3: 35.671 ns/op
Iteration   4: 35.719 ns/op
Iteration   5: 35.674 ns/op
Iteration   6: 36.089 ns/op
Iteration   7: 35.678 ns/op
Iteration   8: 34.416 ns/op
Iteration   9: 35.623 ns/op
Iteration  10: 35.722 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  35.591 ±(99.9%) 0.369 ns/op [Average]
  (min, avg, max) = (34.416, 35.591, 36.154), stdev = 0.426
  CI (99.9%): [35.222, 35.961] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 4, dataTweaker = REVERSE___, distBuilder = SHUFFLE, tSorter = DPQ_11)

# Run progress: 26.11% complete, ETA 00:53:08
# Fork: 1 of 2
# Warmup Iteration   1: 14254.756 ns/op
# Warmup Iteration   2: 9902.180 ns/op
# Warmup Iteration   3: 7185.218 ns/op
Iteration   1: 4962.285 ns/op
Iteration   2: 4726.051 ns/op
Iteration   3: 4910.779 ns/op
Iteration   4: 5068.920 ns/op
Iteration   5: 5182.184 ns/op
Iteration   6: 4715.798 ns/op
Iteration   7: 4856.312 ns/op
Iteration   8: 4807.722 ns/op
Iteration   9: 5031.238 ns/op
Iteration  10: 5008.258 ns/op

# Run progress: 26.17% complete, ETA 00:53:06
# Fork: 2 of 2
# Warmup Iteration   1: 7544.887 ns/op
# Warmup Iteration   2: 10037.244 ns/op
# Warmup Iteration   3: 7739.281 ns/op
Iteration   1: 5143.416 ns/op
Iteration   2: 4957.554 ns/op
Iteration   3: 5116.014 ns/op
Iteration   4: 5348.004 ns/op
Iteration   5: 5273.654 ns/op
Iteration   6: 4952.106 ns/op
Iteration   7: 5091.844 ns/op
Iteration   8: 4973.969 ns/op
Iteration   9: 5110.130 ns/op
Iteration  10: 5220.933 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  5022.858 ±(99.9%) 148.481 ns/op [Average]
  (min, avg, max) = (4715.798, 5022.858, 5348.004), stdev = 170.991
  CI (99.9%): [4874.377, 5171.340] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 4, dataTweaker = REVERSE___, distBuilder = SHUFFLE, tSorter = DPQ_18_11_21)

# Run progress: 26.22% complete, ETA 00:53:03
# Fork: 1 of 2
# Warmup Iteration   1: 13814.243 ns/op
# Warmup Iteration   2: 10124.764 ns/op
# Warmup Iteration   3: 10734.154 ns/op
Iteration   1: 6575.938 ns/op
Iteration   2: 7379.549 ns/op
Iteration   3: 7039.061 ns/op
Iteration   4: 4240.757 ns/op
Iteration   5: 6643.843 ns/op
Iteration   6: 5593.728 ns/op
Iteration   7: 4697.336 ns/op
Iteration   8: 4848.961 ns/op
Iteration   9: 7367.700 ns/op
Iteration  10: 7825.468 ns/op

# Run progress: 26.28% complete, ETA 00:53:01
# Fork: 2 of 2
# Warmup Iteration   1: 11019.416 ns/op
# Warmup Iteration   2: 11800.945 ns/op
# Warmup Iteration   3: 9959.918 ns/op
Iteration   1: 6570.164 ns/op
Iteration   2: 7294.827 ns/op
Iteration   3: 7066.811 ns/op
Iteration   4: 4251.471 ns/op
Iteration   5: 6583.566 ns/op
Iteration   6: 5517.314 ns/op
Iteration   7: 4735.055 ns/op
Iteration   8: 4907.879 ns/op
Iteration   9: 7357.730 ns/op
Iteration  10: 7791.928 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  6214.454 ±(99.9%) 1071.172 ns/op [Average]
  (min, avg, max) = (4240.757, 6214.454, 7825.468), stdev = 1233.563
  CI (99.9%): [5143.283, 7285.626] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 4, dataTweaker = REVERSE___, distBuilder = SHUFFLE, tSorter = DPQ_18_11I)

# Run progress: 26.33% complete, ETA 00:52:59
# Fork: 1 of 2
# Warmup Iteration   1: 14264.447 ns/op
# Warmup Iteration   2: 15040.038 ns/op
# Warmup Iteration   3: 8804.039 ns/op
Iteration   1: 6347.599 ns/op
Iteration   2: 6921.225 ns/op
